site_id,utc_time,epoch_time,lat,lon,sitetype,pm25,pm10,no2,co,o3,so2,weather,temperature,pressure,humidity,wind_direction,wind_speed_kmph
wanshouxigong_aq,2018-05-20 15:00:00,1526828400,39.88,116.35,Urban Stations,82,119,43,1.6,31,4,CLOUDY,17.38,1011.09,65.18,129.49,7.72
aotizhongxin_aq,2018-05-20 15:00:00,1526828400,39.98,116.4,Urban Stations,47,61,69,0.8,24,2,RAIN,17.35,1010.9,64.56,122.64,7.23
nongzhanguan_aq,2018-05-20 15:00:00,1526828400,39.94,116.46,Urban Stations,55,64,63,1.3,16,3,CLOUDY,17.07,1013.14,64.67,129.39,8.19
wanliu_aq,2018-05-20 15:00:00,1526828400,39.99,116.29,Urban Stations,61,78,63,0.8,23,2,RAIN,17,1007.27,65.59,119.49,6.81
beibuxinqu_aq,2018-05-20 15:00:00,1526828400,40.09,116.17,Urban Stations,52,56,45,1,36,2,CLOUDY,16.37,993.04,71.09,110.43,5.97
zhiwuyuan_aq,2018-05-20 15:00:00,1526828400,40,116.21,Urban Stations,,,,,,,RAIN,16.91,1001.32,67.09,116.61,6.44
fengtaihuayuan_aq,2018-05-20 15:00:00,1526828400,39.86,116.28,Urban Stations,77,77,64,1.5,20,2,CLOUDY,17.38,1009.31,65.31,129.45,7.31
yungang_aq,2018-05-20 15:00:00,1526828400,39.82,116.15,Urban Stations,45,,23,0.5,26,2,CLOUDY,17.07,999.99,68.51,134.14,6.13
gucheng_aq,2018-05-20 15:00:00,1526828400,39.91,116.18,Urban Stations,72,,46,1.1,37,2,CLOUDY,17.05,1001.26,67.51,126.78,6.54
fangshan_aq,2018-05-20 15:00:00,1526828400,39.74,116.14,Suburban Stations,43,69,55,0.6,40,2,CLOUDY,17,1003.69,68.14,135.29,5.8
daxing_aq,2018-05-20 15:00:00,1526828400,39.72,116.4,Suburban Stations,,,,,,,CLOUDY,17.87,1013.54,67.79,137.16,8.62
yizhuang_aq,2018-05-20 15:00:00,1526828400,39.8,116.51,Suburban Stations,75,,50,1.4,28,4,CLOUDY,16.6,1013.82,67.68,136.3,9.11
tongzhou_aq,2018-05-20 15:00:00,1526828400,39.89,116.66,Suburban Stations,74,79,36,1.1,40,4,CLOUDY,17.87,1014.9,67.17,133.19,9.85
shunyi_aq,2018-05-20 15:00:00,1526828400,40.13,116.66,Suburban Stations,37,41,27,1,61,2,CLOUDY,17.04,1013.06,67.78,126.17,7.51
pingchang_aq,2018-05-20 15:00:00,1526828400,40.22,116.23,Suburban Stations,47,,14,0.8,65,2,CLOUDY,16,990.65,73.32,102.72,5.5
mentougou_aq,2018-05-20 15:00:00,1526828400,39.94,116.11,Suburban Stations,40,,29,0.6,74,2,CLOUDY,17,988.2,72.11,126.28,5.97
pinggu_aq,2018-05-20 15:00:00,1526828400,40.14,117.1,Suburban Stations,60,,36,1.6,47,14,CLOUDY,18,999.01,74.59,131.5,8.67
huairou_aq,2018-05-20 15:00:00,1526828400,40.33,116.63,Suburban Stations,48,,19,1.6,47,2,CLOUDY,16.07,993.04,75.91,126.12,4.64
miyun_aq,2018-05-20 15:00:00,1526828400,40.37,116.83,Suburban Stations,62,,29,1.8,47,2,CLOUDY,16,992.78,76.21,136.22,4.85
yanqin_aq,2018-05-20 15:00:00,1526828400,40.45,115.97,Suburban Stations,52,,21,0.8,68,2,CLOUDY,13,939.79,86.69,110.95,5.53
dingling_aq,2018-05-20 15:00:00,1526828400,40.29,116.22,Other Stations,32,,18,0.9,50,2,CLOUDY,15.84,976.81,78.39,102.17,5.06
badaling_aq,2018-05-20 15:00:00,1526828400,40.37,115.99,Other Stations,43,,13,0.8,57,2,CLOUDY,13.42,946.5,85.58,107.16,5.68
miyunshuiku_aq,2018-05-20 15:00:00,1526828400,40.5,116.91,Other Stations,50,,19,1.4,68,4,CLOUDY,16,982.81,79.77,144.9,4.06
donggaocun_aq,2018-05-20 15:00:00,1526828400,40.1,117.12,Other Stations,72,,39,1,43,12,CLOUDY,18,1000.76,74.16,131.5,9.06
yongledian_aq,2018-05-20 15:00:00,1526828400,39.71,116.78,Other Stations,54,,29,0.9,56,4,CLOUDY,18,1015.96,69.67,135.69,11.37
yufa_aq,2018-05-20 15:00:00,1526828400,39.52,116.3,Other Stations,81,97,60,2.3,3,2,CLOUDY,16.52,1014.22,70.75,132.45,7.88
liulihe_aq,2018-05-20 15:00:00,1526828400,39.58,116,Other Stations,34,53,36,0.6,48,2,CLOUDY,16.68,1005.96,70.48,117.67,3.54
qianmen_aq,2018-05-20 15:00:00,1526828400,39.9,116.39,Stations Near Traffic,89,,74,1.6,16,5,CLOUDY,17.76,1012.19,64.96,129.27,7.88
yongdingmennei_aq,2018-05-20 15:00:00,1526828400,39.88,116.39,Stations Near Traffic,100,,53,1.3,19,5,CLOUDY,17.43,1012.21,64.99,129.8,7.93
xizhimenbei_aq,2018-05-20 15:00:00,1526828400,39.95,116.35,Stations Near Traffic,66,71,79,1.1,23,3,RAIN,17.17,1009.17,64.97,122.4,7.07
nansanhuan_aq,2018-05-20 15:00:00,1526828400,39.86,116.37,Stations Near Traffic,99,,71,1.7,12,7,CLOUDY,17.48,1012.12,65.4,131.09,7.98
dongsihuan_aq,2018-05-20 15:00:00,1526828400,39.94,116.48,Stations Near Traffic,57,73,87,1,3,4,CLOUDY,16.96,1013.44,64.76,129.17,8.21
dongsi_aq,2018-05-20 16:00:00,1526832000,39.93,116.42,Urban Stations,57,68,68,1.2,19,3,CLOUDY,18.48,1011.83,65.93,128.85,8.5
tiantan_aq,2018-05-20 16:00:00,1526832000,39.89,116.41,Urban Stations,62,,35,0.9,45,2,CLOUDY,18.35,1012.28,66.12,129.89,8.61
guanyuan_aq,2018-05-20 16:00:00,1526832000,39.93,116.34,Urban Stations,70,,60,1,16,2,CLOUDY,18.52,1009.75,65.84,128.58,8.08
wanshouxigong_aq,2018-05-20 16:00:00,1526832000,39.88,116.35,Urban Stations,59,72,42,1.2,33,2,CLOUDY,18.54,1010.88,66.26,130.01,8.32
aotizhongxin_aq,2018-05-20 16:00:00,1526832000,39.98,116.4,Urban Stations,53,61,78,0.8,2,2,CLOUDY,18.53,1010.6,65.48,126.65,8.08
nongzhanguan_aq,2018-05-20 16:00:00,1526832000,39.94,116.46,Urban Stations,52,,68,1,11,2,CLOUDY,18.3,1013.08,66.04,129.53,8.84
wanliu_aq,2018-05-20 16:00:00,1526832000,39.99,116.29,Urban Stations,59,,55,0.9,22,2,CLOUDY,19.18,1006.6,65.94,124.81,7.59
beibuxinqu_aq,2018-05-20 16:00:00,1526832000,40.09,116.17,Urban Stations,56,62,40,1.2,33,2,CLOUDY,20.69,992.08,71.59,119.89,6.68
zhiwuyuan_aq,2018-05-20 16:00:00,1526832000,40,116.21,Urban Stations,,,,,,,CLOUDY,19.92,1001.52,67.24,123.35,7.17
fengtaihuayuan_aq,2018-05-20 16:00:00,1526832000,39.86,116.28,Urban Stations,72,,72,1.4,5,2,CLOUDY,18.34,1009.04,66.34,130.47,7.88
yungang_aq,2018-05-20 16:00:00,1526832000,39.82,116.15,Urban Stations,48,,21,0.6,25,2,CLOUDY,17.43,999.8,69.27,135.43,6.65
gucheng_aq,2018-05-20 16:00:00,1526832000,39.91,116.18,Urban Stations,72,,46,1.2,25,2,RAIN,18.7,1000.88,67.87,129.81,7.18
fangshan_aq,2018-05-20 16:00:00,1526832000,39.74,116.14,Suburban Stations,53,68,61,0.9,24,2,CLOUDY,16.71,1003.22,69.27,135.64,6.22
daxing_aq,2018-05-20 16:00:00,1526832000,39.72,116.4,Suburban Stations,,,,,,,CLOUDY,18.77,1013.35,69.9,133,8.57
yizhuang_aq,2018-05-20 16:00:00,1526832000,39.8,116.51,Suburban Stations,54,,34,1,45,4,CLOUDY,19.71,1013.69,69.03,132.32,9.2
tongzhou_aq,2018-05-20 16:00:00,1526832000,39.89,116.66,Suburban Stations,53,,29,0.8,49,3,CLOUDY,19.1,1014.8,70,128.79,9.64
shunyi_aq,2018-05-20 16:00:00,1526832000,40.13,116.66,Suburban Stations,51,,26,1.3,50,2,CLOUDY,19.78,1012.75,69.07,129.21,8
pingchang_aq,2018-05-20 16:00:00,1526832000,40.22,116.23,Suburban Stations,50,,16,1.1,47,2,CLOUDY,21,990.37,73.44,114.06,6.21
mentougou_aq,2018-05-20 16:00:00,1526832000,39.94,116.11,Suburban Stations,60,,27,0.7,65,2,CLOUDY,19.2,987.86,72.44,131.12,6.56
pinggu_aq,2018-05-20 16:00:00,1526832000,40.14,117.1,Suburban Stations,73,,41,1.3,38,15,CLOUDY,17.77,999.14,78.99,123.91,7.61
huairou_aq,2018-05-20 16:00:00,1526832000,40.33,116.63,Suburban Stations,55,,18,1.7,40,2,CLOUDY,17.21,992.79,76.2,138.34,5.56
miyun_aq,2018-05-20 16:00:00,1526832000,40.37,116.83,Suburban Stations,61,,26,1.6,49,3,CLOUDY,17.85,993,76.16,145.54,5.57
yanqin_aq,2018-05-20 16:00:00,1526832000,40.45,115.97,Suburban Stations,57,,23,1,58,2,CLOUDY,17.23,939.29,86.62,121.39,5.52
dingling_aq,2018-05-20 16:00:00,1526832000,40.29,116.22,Other Stations,38,,19,1,41,2,CLOUDY,20.84,977.23,78.12,114.39,5.69
badaling_aq,2018-05-20 16:00:00,1526832000,40.37,115.99,Other Stations,61,,27,1.1,31,2,CLOUDY,18.04,947.14,85.19,116.16,5.77
miyunshuiku_aq,2018-05-20 16:00:00,1526832000,40.5,116.91,Other Stations,55,,18,1.5,56,3,CLOUDY,18,982.73,78.86,155.73,4.95
donggaocun_aq,2018-05-20 16:00:00,1526832000,40.1,117.12,Other Stations,73,,43,1,36,12,CLOUDY,17.56,1001.14,78.79,122.61,7.84
yongledian_aq,2018-05-20 16:00:00,1526832000,39.71,116.78,Other Stations,47,,24,0.7,60,5,CLOUDY,14.68,1015.75,73.88,126.91,9.68
yufa_aq,2018-05-20 16:00:00,1526832000,39.52,116.3,Other Stations,93,107,51,2,2,2,CLOUDY,15.78,1014.04,74.31,126.76,7.44
liulihe_aq,2018-05-20 16:00:00,1526832000,39.58,116,Other Stations,66,77,45,0.8,34,2,CLOUDY,16.01,1005.35,71.97,120.77,4.07
qianmen_aq,2018-05-20 16:00:00,1526832000,39.9,116.39,Stations Near Traffic,64,,52,1,40,5,CLOUDY,18.16,1012.39,66.03,129.76,8.65
yongdingmennei_aq,2018-05-20 16:00:00,1526832000,39.88,116.39,Stations Near Traffic,76,,47,0.9,29,5,CLOUDY,18.45,1012.16,66.19,130.01,8.57
xizhimenbei_aq,2018-05-20 16:00:00,1526832000,39.95,116.35,Stations Near Traffic,64,67,81,0.9,14,3,CLOUDY,18.75,1008.87,65.66,126.49,7.89
nansanhuan_aq,2018-05-20 16:00:00,1526832000,39.86,116.37,Stations Near Traffic,60,105,67,1.1,26,6,CLOUDY,18.62,1011.95,66.69,130.64,8.48
dongsihuan_aq,2018-05-20 16:00:00,1526832000,39.94,116.48,Stations Near Traffic,54,74,82,0.8,2,3,CLOUDY,18.47,1013.31,66.16,129.34,8.85
dongsi_aq,2018-05-20 17:00:00,1526835600,39.93,116.42,Urban Stations,53,59,66,1,18,3,CLOUDY,18.02,1011.43,67,128.81,9.24
tiantan_aq,2018-05-20 17:00:00,1526835600,39.89,116.41,Urban Stations,47,,33,0.8,48,2,CLOUDY,18.04,1011.75,67.18,129.48,9.25
guanyuan_aq,2018-05-20 17:00:00,1526835600,39.93,116.34,Urban Stations,81,,57,1,9,2,CLOUDY,18.05,1009.7,66.76,129.05,8.94
wanshouxigong_aq,2018-05-20 17:00:00,1526835600,39.88,116.35,Urban Stations,55,73,58,1.3,9,2,CLOUDY,18.07,1010.8,67.25,129.78,9.06
aotizhongxin_aq,2018-05-20 17:00:00,1526835600,39.98,116.4,Urban Stations,66,,61,1,9,2,CLOUDY,18.05,1010.41,66.53,127.84,9.07
nongzhanguan_aq,2018-05-20 17:00:00,1526835600,39.94,116.46,Urban Stations,47,,78,1,2,2,CLOUDY,18.16,1012.8,67.2,128.79,9.52
wanliu_aq,2018-05-20 17:00:00,1526835600,39.99,116.29,Urban Stations,66,,53,0.9,16,2,CLOUDY,18,1006.53,66.82,126.75,8.62
beibuxinqu_aq,2018-05-20 17:00:00,1526835600,40.09,116.17,Urban Stations,54,,38,1.3,29,2,CLOUDY,18.19,992.21,72.04,122.98,7.74
zhiwuyuan_aq,2018-05-20 17:00:00,1526835600,40,116.21,Urban Stations,,,,,,,CLOUDY,18.1,1001.51,68.08,125.96,8.25
fengtaihuayuan_aq,2018-05-20 17:00:00,1526835600,39.86,116.28,Urban Stations,72,,59,1.1,14,2,CLOUDY,17.88,1009.23,67.22,130.73,8.71
yungang_aq,2018-05-20 17:00:00,1526835600,39.82,116.15,Urban Stations,59,,22,0.8,18,2,CLOUDY,16.94,1000.29,70.03,136.02,7.61
gucheng_aq,2018-05-20 17:00:00,1526835600,39.91,116.18,Urban Stations,72,,46,1.2,19,2,CLOUDY,17.9,1002.09,68.36,131.05,8.19
fangshan_aq,2018-05-20 17:00:00,1526835600,39.74,116.14,Suburban Stations,60,,48,0.9,29,2,CLOUDY,16.2,1003.72,70.27,136.34,7.3
daxing_aq,2018-05-20 17:00:00,1526835600,39.72,116.4,Suburban Stations,,,,,,,CLOUDY,18.28,1013.18,70.98,130.31,8.88
yizhuang_aq,2018-05-20 17:00:00,1526835600,39.8,116.51,Suburban Stations,44,,28,0.8,49,3,CLOUDY,18.14,1013.5,70.81,129.15,9.5
tongzhou_aq,2018-05-20 17:00:00,1526835600,39.89,116.66,Suburban Stations,48,,26,0.7,49,2,CLOUDY,18.45,1014.69,71.35,124.82,10
shunyi_aq,2018-05-20 17:00:00,1526835600,40.13,116.66,Suburban Stations,62,,26,1.5,41,3,CLOUDY,18.76,1012.75,70.51,128.86,8.93
pingchang_aq,2018-05-20 17:00:00,1526835600,40.22,116.23,Suburban Stations,59,,15,1.3,41,2,CLOUDY,18,990.47,74.39,119,7.34
mentougou_aq,2018-05-20 17:00:00,1526835600,39.94,116.11,Suburban Stations,54,,24,0.6,56,2,CLOUDY,18.33,988.23,72.92,132.03,7.51
pinggu_aq,2018-05-20 17:00:00,1526835600,40.14,117.1,Suburban Stations,75,,39,1.3,42,21,CLOUDY,16.53,999.29,80.08,118.76,7.59
huairou_aq,2018-05-20 17:00:00,1526835600,40.33,116.63,Suburban Stations,64,,20,1.9,34,2,CLOUDY,17.24,993.34,77.54,139.03,6.82
miyun_aq,2018-05-20 17:00:00,1526835600,40.37,116.83,Suburban Stations,62,,28,1.6,45,3,CLOUDY,17.86,992.84,77.62,144.75,6.45
yanqin_aq,2018-05-20 17:00:00,1526835600,40.45,115.97,Suburban Stations,62,,21,0.9,58,2,CLOUDY,15,939.02,87.95,121.93,5.9
dingling_aq,2018-05-20 17:00:00,1526835600,40.29,116.22,Other Stations,38,,17,1.1,32,2,CLOUDY,17.84,976.38,79.39,119.01,6.74
badaling_aq,2018-05-20 17:00:00,1526835600,40.37,115.99,Other Stations,75,,37,1.4,17,2,CLOUDY,15.42,945.77,86.63,117.46,6.26
miyunshuiku_aq,2018-05-20 17:00:00,1526835600,40.5,116.91,Other Stations,53,,17,1.5,50,3,CLOUDY,18,982.59,80.08,153.81,5.78
donggaocun_aq,2018-05-20 17:00:00,1526835600,40.1,117.12,Other Stations,71,,37,1.1,41,12,CLOUDY,16.44,1001.47,79.91,116.83,7.82
yongledian_aq,2018-05-20 17:00:00,1526835600,39.71,116.78,Other Stations,41,,21,0.6,62,3,CLOUDY,14.94,1015.67,75.36,118.43,9.66
yufa_aq,2018-05-20 17:00:00,1526835600,39.52,116.3,Other Stations,72,91,56,1.7,2,2,CLOUDY,15.68,1013.87,75.04,124.42,7.87
liulihe_aq,2018-05-20 17:00:00,1526835600,39.58,116,Other Stations,69,,26,1.2,43,2,CLOUDY,16.24,1005.27,73.61,127.72,5.3
qianmen_aq,2018-05-20 17:00:00,1526835600,39.9,116.39,Stations Near Traffic,58,63,74,1.1,13,4,CLOUDY,18.02,1011.66,67.05,129.42,9.25
yongdingmennei_aq,2018-05-20 17:00:00,1526835600,39.88,116.39,Stations Near Traffic,48,,38,0.7,37,6,CLOUDY,18.06,1011.72,67.26,129.58,9.23
xizhimenbei_aq,2018-05-20 17:00:00,1526835600,39.95,116.35,Stations Near Traffic,61,,78,0.9,9,3,CLOUDY,18,1008.8,66.59,127.78,8.86
nansanhuan_aq,2018-05-20 17:00:00,1526835600,39.86,116.37,Stations Near Traffic,44,69,63,0.8,24,4,CLOUDY,18.11,1011.64,67.77,129.96,9.12
dongsihuan_aq,2018-05-20 17:00:00,1526835600,39.94,116.48,Stations Near Traffic,57,63,84,0.8,2,3,CLOUDY,18.23,1013.1,67.38,128.7,9.55
dongsi_aq,2018-05-20 18:00:00,1526839200,39.93,116.42,Urban Stations,48,54,79,1,6,2,CLOUDY,17.98,1011.42,68.14,127.63,9.46
tiantan_aq,2018-05-20 18:00:00,1526839200,39.89,116.41,Urban Stations,51,,28,0.7,47,2,CLOUDY,17.97,1011.66,68.25,127.83,9.4
guanyuan_aq,2018-05-20 18:00:00,1526839200,39.93,116.34,Urban Stations,87,,56,1.1,7,2,CLOUDY,17.97,1009.74,67.98,128.62,9.23
wanshouxigong_aq,2018-05-20 18:00:00,1526839200,39.88,116.35,Urban Stations,54,,46,1,26,2,CLOUDY,17.95,1010.84,68.45,128.45,9.23
aotizhongxin_aq,2018-05-20 18:00:00,1526839200,39.98,116.4,Urban Stations,71,,57,1.2,5,2,CLOUDY,18.03,1010.38,67.67,127.84,9.48
nongzhanguan_aq,2018-05-20 18:00:00,1526839200,39.94,116.46,Urban Stations,46,50,76,1,2,2,CLOUDY,18.04,1012.69,68.34,126.75,9.64
wanliu_aq,2018-05-20 18:00:00,1526839200,39.99,116.29,Urban Stations,68,,53,0.9,13,2,CLOUDY,17.97,1006.93,67.96,128.03,9.2
beibuxinqu_aq,2018-05-20 18:00:00,1526839200,40.09,116.17,Urban Stations,52,,36,1.3,27,2,CLOUDY,18.04,992.56,73.04,125.17,8.49
zhiwuyuan_aq,2018-05-20 18:00:00,1526839200,40,116.21,Urban Stations,,,,,,,CLOUDY,18.07,1000.99,69.15,127.87,8.89
fengtaihuayuan_aq,2018-05-20 18:00:00,1526839200,39.86,116.28,Urban Stations,77,,57,1.1,10,2,CLOUDY,17.73,1009.27,68.47,130.07,8.92
yungang_aq,2018-05-20 18:00:00,1526839200,39.82,116.15,Urban Stations,57,,18,0.9,14,2,CLOUDY,16.88,1000.19,71.45,135.51,7.87
gucheng_aq,2018-05-20 18:00:00,1526839200,39.91,116.18,Urban Stations,72,,41,1.1,18,2,CLOUDY,17.86,1002.72,69.53,131.2,8.65
fangshan_aq,2018-05-20 18:00:00,1526839200,39.74,116.14,Suburban Stations,63,,45,1,23,2,CLOUDY,16.19,1002.95,71.99,135.63,7.35
daxing_aq,2018-05-20 18:00:00,1526839200,39.72,116.4,Suburban Stations,,,,,,,CLOUDY,17.81,1013.04,71.98,125.48,8.63
yizhuang_aq,2018-05-20 18:00:00,1526839200,39.8,116.51,Suburban Stations,41,,24,0.7,55,3,CLOUDY,17.86,1013.39,71.78,124.38,9.32
tongzhou_aq,2018-05-20 18:00:00,1526839200,39.89,116.66,Suburban Stations,44,,21,0.5,57,3,CLOUDY,18.37,1014.58,72.52,119.49,9.97
shunyi_aq,2018-05-20 18:00:00,1526839200,40.13,116.66,Suburban Stations,66,,36,1.7,22,3,CLOUDY,18.5,1012.41,72.81,127.74,9.07
pingchang_aq,2018-05-20 18:00:00,1526839200,40.22,116.23,Suburban Stations,64,,14,1.3,34,2,CLOUDY,17.8,990.47,75.45,122.87,8.2
mentougou_aq,2018-05-20 18:00:00,1526839200,39.94,116.11,Suburban Stations,62,,28,0.8,44,2,CLOUDY,18.26,988.25,74.28,132.5,8.05
pinggu_aq,2018-05-20 18:00:00,1526839200,40.14,117.1,Suburban Stations,74,,45,2,34,32,CLOUDY,16.7,998.92,81.85,112.34,7.33
huairou_aq,2018-05-20 18:00:00,1526839200,40.33,116.63,Suburban Stations,69,,19,1.8,28,2,CLOUDY,17.31,992.51,79.4,139.68,7.5
miyun_aq,2018-05-20 18:00:00,1526839200,40.37,116.83,Suburban Stations,60,,30,1.7,36,3,CLOUDY,17.96,992.73,79.72,143.91,6.88
yanqin_aq,2018-05-20 18:00:00,1526839200,40.45,115.97,Suburban Stations,55,,21,1.1,45,2,CLOUDY,14.8,938.78,89.25,124.26,6.38
dingling_aq,2018-05-20 18:00:00,1526839200,40.29,116.22,Other Stations,51,,20,1.3,29,2,CLOUDY,17.64,976.2,80.44,123.22,7.63
badaling_aq,2018-05-20 18:00:00,1526839200,40.37,115.99,Other Stations,37,,51,1.6,7,2,CLOUDY,15.22,945.54,87.81,120.17,6.83
miyunshuiku_aq,2018-05-20 18:00:00,1526839200,40.5,116.91,Other Stations,60,,15,1.4,49,3,CLOUDY,18.1,982.43,82.07,152.81,6.33
donggaocun_aq,2018-05-20 18:00:00,1526839200,40.1,117.12,Other Stations,76,,44,1.6,28,14,CLOUDY,16.6,1000.93,81.54,109.72,7.55
yongledian_aq,2018-05-20 18:00:00,1526839200,39.71,116.78,Other Stations,48,,22,0.5,56,3,CLOUDY,14.78,1015.57,75.82,109.45,9.74
yufa_aq,2018-05-20 18:00:00,1526839200,39.52,116.3,Other Stations,51,,55,1.1,2,2,CLOUDY,14.89,1013.73,75.48,117.44,7.47
liulihe_aq,2018-05-20 18:00:00,1526839200,39.58,116,Other Stations,69,,34,1.1,32,2,CLOUDY,16.07,1005.08,75.53,126.44,5.51
qianmen_aq,2018-05-20 18:00:00,1526839200,39.9,116.39,Stations Near Traffic,54,,72,0.9,14,3,CLOUDY,17.99,1011.56,68.09,127.87,9.42
yongdingmennei_aq,2018-05-20 18:00:00,1526839200,39.88,116.39,Stations Near Traffic,54,,32,0.6,39,5,CLOUDY,17.96,1011.63,68.35,127.9,9.37
xizhimenbei_aq,2018-05-20 18:00:00,1526839200,39.95,116.35,Stations Near Traffic,79,,77,1.1,3,3,CLOUDY,17.99,1008.94,67.82,128.23,9.3
nansanhuan_aq,2018-05-20 18:00:00,1526839200,39.86,116.37,Stations Near Traffic,49,70,65,0.7,17,4,CLOUDY,17.93,1011.53,68.9,127.99,9.21
dongsihuan_aq,2018-05-20 18:00:00,1526839200,39.94,116.48,Stations Near Traffic,62,78,83,0.9,2,6,CLOUDY,18.1,1012.96,68.46,126.59,9.68
dongsi_aq,2018-05-20 19:00:00,1526842800,39.93,116.42,Urban Stations,52,56,70,0.9,9,2,CLOUDY,17.72,1011.29,70.11,125.8,9.03
tiantan_aq,2018-05-20 19:00:00,1526842800,39.89,116.41,Urban Stations,45,,28,0.7,40,2,CLOUDY,17.74,1011.64,70.22,125.53,8.92
guanyuan_aq,2018-05-20 19:00:00,1526842800,39.93,116.34,Urban Stations,89,,60,1.3,2,2,CLOUDY,17.75,1009.75,69.76,127.35,8.85
wanshouxigong_aq,2018-05-20 19:00:00,1526842800,39.88,116.35,Urban Stations,44,45,31,0.8,42,2,CLOUDY,17.77,1010.82,70.19,126.34,8.78
aotizhongxin_aq,2018-05-20 19:00:00,1526842800,39.98,116.4,Urban Stations,70,,55,1.3,2,2,CLOUDY,17.75,1010.26,69.64,127.39,9.17
nongzhanguan_aq,2018-05-20 19:00:00,1526842800,39.94,116.46,Urban Stations,51,51,68,1.1,2,2,CLOUDY,17.82,1012.62,70.41,124.24,9.17
wanliu_aq,2018-05-20 19:00:00,1526842800,39.99,116.29,Urban Stations,71,,58,1.1,5,2,CLOUDY,17.7,1006.58,69.74,128.45,9
beibuxinqu_aq,2018-05-20 19:00:00,1526842800,40.09,116.17,Urban Stations,56,,34,1.5,26,2,CLOUDY,17.91,992.32,74.72,128.04,8.65
zhiwuyuan_aq,2018-05-20 19:00:00,1526842800,40,116.21,Urban Stations,,,,,,,CLOUDY,17.81,1001.48,71.07,129.26,8.88
fengtaihuayuan_aq,2018-05-20 19:00:00,1526842800,39.86,116.28,Urban Stations,76,,58,1.2,7,2,CLOUDY,17.61,1009.63,70.22,128.18,8.44
yungang_aq,2018-05-20 19:00:00,1526842800,39.82,116.15,Urban Stations,62,,20,0.9,13,2,CLOUDY,16.84,1000.72,73.74,133.68,7.37
gucheng_aq,2018-05-20 19:00:00,1526842800,39.91,116.18,Urban Stations,76,,47,1.1,12,2,CLOUDY,17.66,1002.92,71.52,130.93,8.35
fangshan_aq,2018-05-20 19:00:00,1526842800,39.74,116.14,Suburban Stations,64,,59,1,6,2,CLOUDY,16.18,1003.46,74.28,131.64,6.64
daxing_aq,2018-05-20 19:00:00,1526842800,39.72,116.4,Suburban Stations,,,,,,,RAIN,17.96,1013.1,73.66,119.02,8.1
yizhuang_aq,2018-05-20 19:00:00,1526842800,39.8,116.51,Suburban Stations,44,,30,0.7,34,2,CLOUDY,17.62,1013.43,72.94,119.11,8.86
tongzhou_aq,2018-05-20 19:00:00,1526842800,39.89,116.66,Suburban Stations,47,,23,0.5,51,2,CLOUDY,18.12,1014.6,73.9,114.64,9.68
shunyi_aq,2018-05-20 19:00:00,1526842800,40.13,116.66,Suburban Stations,69,,34,1.7,30,4,CLOUDY,18.4,1012.7,74.97,126.61,8.65
pingchang_aq,2018-05-20 19:00:00,1526842800,40.22,116.23,Suburban Stations,60,,18,1.2,30,2,CLOUDY,17.7,991.12,76.38,126.83,8.49
mentougou_aq,2018-05-20 19:00:00,1526842800,39.94,116.11,Suburban Stations,61,,36,1.1,29,2,CLOUDY,18.14,988.26,76.36,133.14,8
pinggu_aq,2018-05-20 19:00:00,1526842800,40.14,117.1,Suburban Stations,74,,50,2.4,28,32,CLOUDY,16.48,1000.08,83.42,107.41,7.17
huairou_aq,2018-05-20 19:00:00,1526842800,40.33,116.63,Suburban Stations,65,,20,1.8,23,2,CLOUDY,16.75,992.5,81.4,142.08,7.43
miyun_aq,2018-05-20 19:00:00,1526842800,40.37,116.83,Suburban Stations,62,,21,1.6,39,3,CLOUDY,17.28,992.65,82.07,145.06,6.76
yanqin_aq,2018-05-20 19:00:00,1526842800,40.45,115.97,Suburban Stations,41,,26,1,42,2,CLOUDY,14.7,938.68,90.24,128.49,6.87
dingling_aq,2018-05-20 19:00:00,1526842800,40.29,116.22,Other Stations,34,50,22,1,35,2,CLOUDY,17.54,976.42,81.42,127.76,8.02
badaling_aq,2018-05-20 19:00:00,1526842800,40.37,115.99,Other Stations,16,,41,1.1,22,2,CLOUDY,15.12,945.45,88.96,124.47,7.32
miyunshuiku_aq,2018-05-20 19:00:00,1526842800,40.5,116.91,Other Stations,61,,14,1.4,45,3,CLOUDY,17.4,982.3,84.09,153.77,6.42
donggaocun_aq,2018-05-20 19:00:00,1526842800,40.1,117.12,Other Stations,77,,49,1.7,23,14,CLOUDY,16.42,1002.99,82.95,104.11,7.5
yongledian_aq,2018-05-20 19:00:00,1526842800,39.71,116.78,Other Stations,56,,25,0.8,49,3,CLOUDY,14.71,1015.56,76.75,102.51,9.96
yufa_aq,2018-05-20 19:00:00,1526842800,39.52,116.3,Other Stations,39,,46,0.9,7,2,CLOUDY,16.35,1013.75,76.56,104.73,6.63
liulihe_aq,2018-05-20 19:00:00,1526842800,39.58,116,Other Stations,79,,48,1.1,14,2,CLOUDY,16.08,1004.96,78.11,117.11,4.81
qianmen_aq,2018-05-20 19:00:00,1526842800,39.9,116.39,Stations Near Traffic,59,,55,0.8,24,3,CLOUDY,17.72,1011.59,70.08,125.71,8.93
yongdingmennei_aq,2018-05-20 19:00:00,1526842800,39.88,116.39,Stations Near Traffic,54,,32,0.5,31,3,CLOUDY,17.76,1011.6,70.3,125.54,8.89
